,id,game_id,team_id,home_away,points,winner,line_scores
184,6467,332500113,113,home,14,False,"[7, 0, 0, 7]"
185,6468,332500113,311,away,24,True,"[3, 7, 14, 0]"
186,6484,332500120,295,away,10,False,"[3, 0, 0, 7]"
187,6483,332500120,120,home,47,True,"[17, 14, 14, 2]"
188,6439,332500127,127,home,21,True,"[0, 7, 7, 7]"
189,6440,332500127,58,away,6,False,"[0, 6, 0, 0]"
190,6420,332500130,87,away,30,False,"[7, 6, 7, 10]"
191,6419,332500130,130,home,41,True,"[10, 17, 7, 7]"
192,6478,332500142,2649,away,23,False,"[3, 6, 14, 0]"
193,6477,332500142,142,home,38,True,"[10, 7, 14, 7]"
194,6512,332500145,2546,away,13,False,"[0, 0, 13, 0]"
195,6511,332500145,145,home,31,True,"[17, 14, 0, 0]"
196,6491,332500152,152,home,23,True,"[3, 10, 7, 3]"
197,6492,332500152,257,away,21,False,"[7, 14, 0, 0]"
198,6457,332500153,153,home,40,True,"[13, 10, 3, 14]"
199,6458,332500153,2393,away,20,False,"[0, 0, 7, 13]"
200,6429,332500158,158,home,56,True,"[21, 14, 14, 7]"
201,6430,332500158,2572,away,13,False,"[3, 3, 7, 0]"
202,6445,332500164,164,home,38,True,"[21, 0, 14, 3]"
203,6446,332500164,2450,away,0,False,"[0, 0, 0, 0]"
204,6529,332500166,166,home,21,False,"[0, 7, 7, 7]"
205,6530,332500166,135,away,44,True,"[3, 24, 3, 14]"
206,6401,332500194,194,home,42,True,"[21, 14, 7, 0]"
207,6402,332500194,21,away,7,False,"[0, 0, 7, 0]"
208,6514,332500195,249,away,21,False,"[7, 0, 7, 7]"
209,6513,332500195,195,home,27,True,"[7, 14, 0, 6]"
210,6424,332500201,277,away,7,False,"[7, 0, 0, 0]"
211,6423,332500201,201,home,16,True,"[3, 10, 0, 3]"
212,6516,332500202,36,away,27,False,"[7, 13, 7, 0]"
213,6515,332500202,202,home,30,True,"[14, 0, 3, 13]"
214,6527,332500204,204,home,33,True,"[7, 7, 14, 5]"
215,6528,332500204,62,away,14,False,"[0, 14, 0, 0]"
216,6441,332500213,213,home,45,True,"[7, 10, 7, 21]"
217,6442,332500213,2199,away,7,False,"[7, 0, 0, 0]"
218,6444,332500218,248,away,22,True,"[3, 6, 6, 7]"
219,6443,332500218,218,home,13,False,"[6, 7, 0, 0]"
220,6403,332500228,228,home,52,True,"[17, 21, 7, 7]"
221,6404,332500228,2569,away,13,False,"[0, 7, 0, 6]"
222,6485,332500235,235,home,14,False,"[0, 7, 0, 7]"
223,6486,332500235,150,away,28,True,"[7, 0, 7, 14]"
224,6524,332500238,2046,away,3,False,"[0, 0, 3, 0]"
225,6523,332500238,238,home,38,True,"[3, 35, 0, 0]"
226,6431,332500239,239,home,70,True,"[28, 28, 7, 7]"
227,6432,332500239,2084,away,13,False,"[13, 0, 0, 0]"
228,6409,332500245,245,home,65,True,"[14, 16, 35, 0]"
229,6410,332500245,2534,away,28,False,"[7, 7, 14, 0]"
230,6421,332500252,252,home,40,True,"[10, 17, 13, 0]"
231,6422,332500252,251,away,21,False,"[7, 7, 7, 0]"
232,6466,332500254,2692,away,7,False,"[0, 0, 7, 0]"
233,6465,332500254,254,home,70,True,"[14, 35, 14, 7]"
234,6399,332500258,258,home,10,False,"[7, 3, 0, 0]"
235,6400,332500258,2483,away,59,True,"[21, 7, 17, 14]"
236,6461,332500259,259,home,45,True,"[7, 14, 14, 10]"
237,6462,332500259,2717,away,3,False,"[0, 0, 3, 0]"
238,6427,332500275,275,home,48,True,"[14, 14, 6, 14]"
239,6428,332500275,2635,away,0,False,"[0, 0, 0, 0]"
240,6495,332500276,276,home,55,True,"[14, 20, 21, 0]"
241,6496,332500276,2241,away,0,False,"[0, 0, 0, 0]"
242,6538,332500278,13,away,25,False,"[0, 0, 10, 15]"
243,6537,332500278,278,home,41,True,"[10, 24, 7, 0]"
244,6509,332500326,326,home,28,True,"[14, 7, 7, 0]"
245,6510,332500326,2504,away,3,False,"[0, 0, 3, 0]"
246,6474,332500344,2016,away,7,False,"[0, 0, 0, 7]"
247,6473,332500344,344,home,51,True,"[14, 23, 7, 7]"
248,6447,332500356,356,home,45,True,"[7, 14, 7, 17]"
249,6448,332500356,2132,away,17,False,"[0, 7, 10, 0]"
250,6476,332502005,328,away,52,True,"[14, 10, 21, 7]"
251,6475,332502005,2005,home,20,False,"[6, 7, 0, 7]"
252,6493,332502006,2006,home,35,True,"[0, 14, 14, 7]"
253,6494,332502006,256,away,33,False,"[13, 0, 11, 9]"
254,6459,332502050,2050,home,40,True,"[14, 13, 10, 3]"
255,6460,332502050,349,away,14,False,"[7, 0, 7, 0]"
256,6471,332502117,2117,home,24,True,"[0, 0, 7, 17]"
257,6472,332502117,160,away,21,False,"[6, 7, 0, 8]"
258,6463,332502247,2247,home,14,False,"[0, 0, 0, 14]"
259,6464,332502247,236,away,42,True,"[14, 7, 14, 7]"
260,6449,332502294,2294,home,28,True,"[7, 0, 14, 7]"
261,6450,332502294,2623,away,14,False,"[0, 0, 0, 14]"
262,6503,332502305,2305,home,31,True,"[0, 14, 7, 10]"
263,6504,332502305,233,away,14,False,"[7, 0, 0, 7]"
264,6497,332502306,2306,home,48,True,"[10, 10, 21, 7]"
265,6498,332502306,309,away,27,False,"[3, 0, 21, 3]"
266,6451,332502309,2309,home,22,False,"[8, 14, 0, 0]"
267,6452,332502309,189,away,41,True,"[7, 17, 10, 7]"
268,6502,332502348,2320,away,14,False,"[0, 7, 0, 7]"
269,6501,332502348,2348,home,27,True,"[7, 7, 3, 10]"
270,6415,332502390,2390,home,21,True,"[14, 0, 0, 7]"
271,6416,332502390,57,away,16,False,"[6, 0, 3, 7]"
272,6499,332502433,2433,home,48,True,"[21, 14, 7, 6]"
273,6500,332502433,2755,away,10,False,"[7, 0, 0, 3]"
274,6540,332502439,12,away,58,True,"[17, 28, 3, 10]"
275,6539,332502439,2439,home,13,False,"[0, 6, 0, 7]"
276,6536,332502440,302,away,7,False,"[0, 7, 0, 0]"
277,6535,332502440,2440,home,36,True,"[13, 7, 13, 3]"
278,6454,332502509,282,away,14,False,"[0, 0, 7, 7]"
279,6453,332502509,2509,home,20,True,"[7, 3, 7, 3]"
280,6533,332502567,2567,home,31,True,"[5, 14, 3, 9]"
281,6534,332502567,147,away,30,False,"[8, 14, 8, 0]"
282,6433,332502628,2628,home,38,True,"[7, 10, 14, 7]"
283,6434,332502628,2545,away,17,False,"[0, 14, 0, 3]"
284,6456,332502633,98,away,20,False,"[3, 14, 3, 0]"
285,6455,332502633,2633,home,52,True,"[24, 7, 14, 7]"
286,6417,332502636,2636,home,35,False,"[7, 0, 0, 28]"
287,6418,332502636,197,away,56,True,"[14, 21, 7, 14]"
288,6531,332502638,2638,home,35,False,"[0, 21, 7, 7, 0]"
289,6532,332502638,167,away,42,True,"[7, 14, 0, 14, 7]"
290,6506,332502641,2617,away,13,False,"[7, 0, 0, 6]"
291,6505,332502641,2641,home,61,True,"[28, 17, 16, 0]"
292,6508,332502653,2542,away,3,False,"[0, 3, 0, 0]"
293,6507,332502653,2653,home,66,True,"[17, 7, 28, 14]"
294,6480,332502655,6,away,41,True,"[21, 10, 7, 3]"
295,6479,332502655,2655,home,39,False,"[7, 12, 14, 6]"
296,6520,332502711,2447,away,27,True,"[14, 7, 0, 6]"
297,6519,332502711,2711,home,23,False,"[0, 9, 14, 0]"
298,6482,332502751,70,away,10,False,"[0, 0, 0, 10]"
299,6481,332502751,2751,home,42,True,"[0, 21, 21, 0]"
300,6544,332552032,2653,away,34,False,"[7, 14, 7, 6]"
301,6543,332552032,2032,home,41,True,"[20, 0, 14, 7]"
302,6545,332552348,2348,home,15,False,"[6, 3, 0, 6]"
303,6546,332552348,2655,away,24,True,"[7, 0, 10, 7]"
304,6542,332552641,2628,away,10,False,"[0, 0, 3, 7]"
305,6541,332552641,2641,home,20,True,"[10, 0, 0, 10]"
306,6547,332560068,68,home,42,True,"[7, 14, 7, 14]"
307,6548,332560068,2005,away,20,False,"[7, 10, 0, 3]"
308,6643,332570002,2,home,24,True,"[11, 3, 3, 7]"
309,6644,332570002,344,away,20,False,"[6, 7, 7, 0]"
310,6646,332570006,98,away,24,False,"[14, 7, 0, 3]"
311,6645,332570006,6,home,31,True,"[7, 3, 11, 10]"
312,6592,332570008,2572,away,3,False,"[0, 3, 0, 0]"
313,6591,332570008,8,home,24,True,"[7, 3, 7, 7]"
314,6578,332570009,275,away,30,False,"[0, 14, 7, 9]"
315,6577,332570009,9,home,32,True,"[3, 10, 6, 13]"
316,6662,332570012,2636,away,13,False,"[3, 3, 0, 7]"
317,6661,332570012,12,home,38,True,"[14, 10, 7, 7]"
318,6554,332570025,194,away,52,True,"[24, 7, 21, 0]"
319,6553,332570025,25,home,34,False,"[14, 6, 7, 7]"
320,6603,332570030,30,home,35,True,"[7, 7, 7, 14]"
321,6604,332570030,103,away,7,False,"[0, 0, 0, 7]"
322,6605,332570036,36,home,34,True,"[13, 14, 0, 7]"
323,6606,332570036,13,away,17,False,"[3, 7, 7, 0]"
324,6648,332570041,120,away,32,True,"[0, 13, 14, 5]"
325,6647,332570041,41,home,21,False,"[7, 3, 3, 8]"
326,6561,332570052,52,home,62,True,"[3, 14, 31, 14]"
327,6562,332570052,2440,away,7,False,"[0, 7, 0, 0]"
328,6641,332570058,58,home,10,False,"[10, 0, 0, 0]"
329,6642,332570058,2226,away,28,True,"[7, 7, 7, 7]"
330,6622,332570066,2294,away,27,True,"[0, 13, 7, 7]"
331,6621,332570066,66,home,21,False,"[0, 0, 7, 14]"
332,6619,332570070,70,home,35,False,"[14, 14, 0, 7]"
333,6620,332570070,2459,away,45,True,"[7, 14, 14, 10]"
334,6574,332570077,2711,away,17,False,"[3, 7, 7, 0]"
335,6573,332570077,77,home,38,True,"[0, 24, 7, 7]"
336,6584,332570084,189,away,10,False,"[7, 3, 0, 0]"
337,6583,332570084,84,home,42,True,"[7, 14, 7, 14]"
338,6558,332570096,97,away,27,True,"[3, 7, 10, 7]"
339,6557,332570096,96,home,13,False,"[3, 0, 0, 10]"
340,6559,332570099,99,home,45,True,"[21, 10, 0, 14]"
341,6560,332570099,2309,away,13,False,"[0, 10, 3, 0]"
342,6601,332570127,127,home,55,True,"[21, 14, 14, 6]"
343,6602,332570127,2754,away,17,False,"[3, 7, 7, 0]"
344,6564,332570130,2006,away,24,False,"[3, 0, 7, 14]"
345,6563,332570130,130,home,28,True,"[7, 0, 14, 7]"
346,6586,332570135,2710,away,12,False,"[6, 0, 6, 0]"
347,6585,332570135,135,home,29,True,"[0, 7, 8, 14]"
348,6607,332570150,150,home,14,False,"[7, 0, 0, 7]"
349,6608,332570150,59,away,38,True,"[10, 14, 7, 7]"
350,6587,332570151,151,home,10,False,"[7, 0, 3, 0]"
351,6588,332570151,259,away,15,True,"[7, 0, 6, 2]"
352,6595,332570154,154,home,19,False,"[7, 6, 0, 6]"
353,6596,332570154,2433,away,21,True,"[7, 7, 7, 0]"
354,6572,332570158,26,away,41,True,"[3, 7, 28, 3]"
355,6571,332570158,158,home,21,False,"[14, 7, 0, 0]"
356,6598,332570164,2199,away,10,False,"[3, 7, 0, 0]"
357,6597,332570164,164,home,28,True,"[14, 0, 7, 7]"
358,6654,332570166,2638,away,42,True,"[14, 7, 7, 14]"
359,6653,332570166,166,home,21,False,"[14, 0, 7, 0]"
360,6617,332570183,183,home,54,True,"[9, 28, 17, 0]"
361,6618,332570183,2681,away,0,False,"[0, 0, 0, 0]"
362,6651,332570195,195,home,34,True,"[7, 10, 7, 10]"
363,6652,332570195,276,away,31,False,"[7, 3, 7, 14]"
364,6565,332570197,197,home,59,True,"[21, 10, 21, 7]"
365,6566,332570197,2320,away,3,False,"[0, 3, 0, 0]"
366,6569,332570201,201,home,51,True,"[10, 17, 7, 17]"
367,6570,332570201,202,away,20,False,"[7, 0, 6, 7]"
368,6623,332570213,213,home,31,False,"[7, 3, 7, 14]"
369,6624,332570213,2116,away,34,True,"[7, 14, 10, 3]"
370,6600,332570218,2230,away,30,True,"[3, 10, 7, 10]"
371,6599,332570218,218,home,29,False,"[0, 7, 7, 15]"
372,6594,332570221,167,away,27,False,"[3, 3, 14, 7]"
373,6593,332570221,221,home,49,True,"[21, 14, 7, 7]"
374,6649,332570242,242,home,23,True,"[7, 6, 0, 10]"
375,6650,332570242,2305,away,14,False,"[0, 7, 7, 0]"
376,6550,332570245,333,away,49,True,"[7, 21, 14, 7]"
377,6549,332570245,245,home,42,False,"[14, 0, 7, 21]"
378,6616,332570249,2050,away,27,False,"[20, 7, 0, 0]"
379,6615,332570249,249,home,34,True,"[3, 13, 8, 10]"
380,6581,332570251,251,home,23,False,"[7, 16, 0, 0]"
381,6582,332570251,145,away,44,True,"[14, 3, 20, 7]"
382,6657,332570254,254,home,48,False,"[0, 10, 14, 21, 3]"
383,6658,332570254,204,away,51,True,"[10, 10, 14, 11, 6]"
384,6629,332570265,265,home,48,True,"[14, 14, 13, 7]"
385,6630,332570265,253,away,10,False,"[3, 7, 0, 0]"
386,6589,332570277,277,home,41,True,"[10, 7, 3, 21]"
387,6590,332570277,2247,away,7,False,"[0, 0, 7, 0]"
388,6625,332570295,295,home,76,True,"[28, 21, 17, 10]"
389,6626,332570295,47,away,19,False,"[3, 7, 3, 6]"
390,6637,332570309,309,home,70,True,"[28, 21, 14, 7]"
391,6638,332570309,2447,away,7,False,"[0, 7, 0, 0]"
392,6655,332570328,328,home,70,True,"[21, 28, 21, 0]"
393,6656,332570328,2692,away,6,False,"[0, 0, 0, 6]"
394,6556,332570349,24,away,34,True,"[7, 13, 7, 7]"
395,6555,332570349,349,home,20,False,"[6, 7, 0, 7]"
396,6575,332570356,356,home,24,False,"[0, 3, 14, 7]"
397,6576,332570356,264,away,34,True,"[0, 10, 21, 3]"
398,6610,332572084,2619,away,23,False,"[0, 0, 0, 10, 3, 7, 0, 0, 3]"
399,6609,332572084,2084,home,26,True,"[3, 0, 7, 0, 3, 7, 0, 0, 6]"
400,6636,332572132,2466,away,9,False,"[0, 9, 0, 0]"
401,6635,332572132,2132,home,66,True,"[14, 21, 10, 21]"
402,6628,332572229,2065,away,34,True,"[7, 7, 14, 6]"
403,6627,332572229,2229,home,13,False,"[0, 7, 0, 6]"
404,6631,332572306,2306,home,37,True,"[6, 21, 7, 3]"
405,6632,332572306,113,away,7,False,"[7, 0, 0, 0]"
406,6633,332572393,2393,home,17,True,"[7, 7, 0, 3]"
407,6634,332572393,235,away,15,False,"[0, 6, 3, 6]"
408,6612,332572426,48,away,7,False,"[0, 7, 0, 0]"
409,6611,332572426,2426,home,51,True,"[10, 13, 14, 14]"
410,6660,332572439,2117,away,21,False,"[7, 14, 0, 0]"
411,6659,332572439,2439,home,31,True,"[0, 7, 14, 10]"
412,6551,332572483,2483,home,59,True,"[10, 28, 21, 0]"
413,6552,332572483,2633,away,14,False,"[7, 0, 0, 7]"
414,6579,332572509,2509,home,24,False,"[7, 3, 7, 7]"
415,6580,332572509,87,away,31,True,"[0, 3, 7, 21]"
416,6567,332572579,2579,home,35,True,"[21, 7, 7, 0]"
417,6568,332572579,238,away,25,False,"[0, 10, 0, 15]"
418,6639,332572649,2649,home,33,True,"[13, 3, 7, 10]"
419,6640,332572649,331,away,21,False,"[14, 0, 0, 7]"
420,6614,332572751,2458,away,7,False,"[0, 0, 0, 7]"
421,6613,332572751,2751,home,35,True,"[0, 21, 0, 14]"
422,6663,332620152,152,home,14,False,"[0, 7, 0, 7]"
423,6664,332620152,228,away,26,True,"[3, 10, 7, 6]"
424,6665,332630278,278,home,41,True,"[10, 14, 10, 7]"
425,6666,332630278,68,away,40,False,"[10, 9, 7, 14]"
426,6734,332640005,2466,away,28,False,"[7, 7, 14, 0]"
427,6733,332640005,5,home,52,True,"[17, 14, 14, 7]"
428,6761,332640021,21,home,30,False,"[14, 10, 3, 3]"
