,id,season,week,season_type,start_date,neutral_site,conference_game,attendance,venue_id
0,212350097,2001,1,regular,2001-08-23 19:00:00,False,False,38129,3873.0
1,212370201,2001,1,regular,2001-08-25 19:45:00,False,False,75423,3835.0
2,212370252,2001,1,regular,2001-08-25 16:30:00,False,True,40008,3801.0
3,212370275,2001,1,regular,2001-08-25 14:00:00,False,True,76740,347.0
4,212380038,2001,1,regular,2001-08-26 20:00:00,False,False,47762,3726.0
5,212380183,2001,1,regular,2001-08-26 14:00:00,False,False,41517,
6,212420005,2001,2,regular,2001-08-30 20:00:00,False,False,20000,3803.0
7,212420008,2001,2,regular,2001-08-30 19:30:00,False,False,52213,3887.0
8,212420021,2001,2,regular,2001-08-30 22:05:00,False,True,28386,3932.0
9,212420202,2001,2,regular,2001-08-30 20:00:00,False,False,20839,
10,212420218,2001,2,regular,2001-08-30 19:00:00,False,False,26191,3730.0
11,212420238,2001,2,regular,2001-08-30 20:00:00,False,False,39885,3973.0
12,212420265,2001,2,regular,2001-08-30 22:00:00,False,False,31097,3820.0
13,212422006,2001,2,regular,2001-08-30 19:00:00,False,True,13532,
14,212422084,2001,2,regular,2001-08-30 19:30:00,False,False,22658,3965.0
15,212422117,2001,2,regular,2001-08-30 19:30:00,False,False,18613,3786.0
16,212422459,2001,2,regular,2001-08-30 19:35:00,False,False,14426,3764.0
17,212422649,2001,2,regular,2001-08-30 19:00:00,False,False,34950,3739.0
18,212422711,2001,2,regular,2001-08-30 19:30:00,False,False,33976,3980.0
19,212440002,2001,2,regular,2001-09-01 17:00:00,False,False,82376,3785.0
20,212440025,2001,2,regular,2001-09-01 15:30:00,False,True,38160,3831.0
21,212440030,2001,2,regular,2001-09-01 18:30:00,False,False,45568,477.0
22,212440036,2001,2,regular,2001-09-01 15:30:00,False,False,75022,
23,212440057,2001,2,regular,2001-09-01 19:15:00,False,False,85445,
24,212440059,2001,2,regular,2001-09-01 18:00:00,False,False,41804,721.0
25,212440061,2001,2,regular,2001-09-01 13:00:00,False,False,86520,3917.0
26,212440096,2001,2,regular,2001-09-01 12:30:00,False,False,70838,3683.0
27,212440099,2001,2,regular,2001-09-01 20:00:00,False,False,91782,3958.0
28,212440103,2001,2,regular,2001-09-01 12:00:00,False,True,42482,3615.0
29,212440120,2001,2,regular,2001-09-01 12:00:00,False,True,44080,3665.0
30,212440130,2001,2,regular,2001-09-01 15:30:00,False,False,109676,3558.0
31,212440142,2001,2,regular,2001-09-01 19:30:00,False,False,51039,3838.0
32,212440145,2001,2,regular,2001-09-01 19:00:00,False,False,46310,3974.0
33,212440150,2001,2,regular,2001-09-01 18:00:00,False,True,23312,3982.0
34,212440151,2001,2,regular,2001-09-01 19:00:00,False,True,36794,3699.0
35,212440158,2001,2,regular,2001-09-01 12:30:00,False,False,77812,3834.0
36,212440167,2001,2,regular,2001-09-01 20:05:00,False,False,41771,3971.0
37,212440213,2001,2,regular,2001-09-01 20:00:00,False,False,109313,3632.0
38,212440221,2001,2,regular,2001-09-01 18:00:00,False,False,47919,
39,212440228,2001,2,regular,2001-09-01 13:00:00,False,False,75000,3836.0
40,212440245,2001,2,regular,2001-09-01 19:00:00,False,False,70656,3795.0
41,212440248,2001,2,regular,2001-09-01 20:00:00,False,False,23985,453.0
42,212440249,2001,2,regular,2001-09-01 20:05:00,False,False,22837,
43,212440251,2001,2,regular,2001-09-01 19:00:00,False,False,82856,3910.0
44,212440252,2001,2,regular,2001-09-01 21:00:00,False,False,56286,3801.0
45,212440254,2001,2,regular,2001-09-01 20:00:00,False,False,36557,
46,212440258,2001,2,regular,2001-09-01 16:30:00,False,True,56591,3923.0
47,212440259,2001,2,regular,2001-09-01 12:00:00,False,False,53662,3799.0
48,212440309,2001,2,regular,2001-09-01 15:00:00,False,False,13707,3666.0
49,212440333,2001,2,regular,2001-09-01 19:45:00,False,False,83818,3657.0
50,212442005,2001,2,regular,2001-09-01 15:30:00,False,False,56162,3713.0
51,212442199,2001,2,regular,2001-09-01 18:00:00,False,False,16428,3912.0
52,212442294,2001,2,regular,2001-09-01 12:10:00,False,False,56091,3793.0
53,212442305,2001,2,regular,2001-09-01 19:00:00,False,False,37500,3833.0
54,212442348,2001,2,regular,2001-09-01 20:00:00,False,True,22505,
55,212442433,2001,2,regular,2001-09-01 19:00:00,False,False,6742,3817.0
56,212442483,2001,2,regular,2001-09-01 20:00:00,False,True,45919,3626.0
57,212442572,2001,2,regular,2001-09-01 12:00:00,False,False,25134,3815.0
58,212442579,2001,2,regular,2001-09-01 19:00:00,False,False,83019,3994.0
59,212442633,2001,2,regular,2001-09-01 16:00:00,False,False,107725,3853.0
60,212442751,2001,2,regular,2001-09-01 16:00:00,False,False,14167,3984.0
61,212450278,2001,2,regular,2001-09-02 21:30:00,False,False,42410,3660.0
62,212452132,2001,2,regular,2001-09-02 14:30:00,False,True,35097,3854.0
63,212460344,2001,2,regular,2001-09-03 19:00:00,False,False,45662,3693.0
64,212490152,2001,3,regular,2001-09-06 19:30:00,False,True,51500,3670.0
65,212492751,2001,3,regular,2001-09-06 22:00:00,False,False,18131,3984.0
66,212502439,2001,3,regular,2001-09-07 20:00:00,False,True,26721,3914.0
67,212510002,2001,3,regular,2001-09-08 15:30:00,False,True,86063,3785.0
68,212510008,2001,3,regular,2001-09-08 21:00:00,False,True,70470,3887.0
69,212510009,2001,3,regular,2001-09-08 22:00:00,False,True,54071,3947.0
70,212510012,2001,3,regular,2001-09-08 22:00:00,False,False,44250,3619.0
71,212510024,2001,3,regular,2001-09-08 22:00:00,False,False,41250,3940.0
72,212510025,2001,3,regular,2001-09-08 17:30:00,False,True,33043,3831.0
73,212510030,2001,3,regular,2001-09-08 18:30:00,False,False,69959,477.0
74,212510036,2001,3,regular,2001-09-08 17:00:00,False,False,26367,3761.0
75,212510038,2001,3,regular,2001-09-08 15:30:00,False,False,40338,3726.0
76,212510041,2001,3,regular,2001-09-08 13:00:00,False,False,15723,
77,212510052,2001,3,regular,2001-09-08 17:30:00,False,True,79388,3697.0
78,212510057,2001,3,regular,2001-09-08 18:00:00,False,False,85011,
79,212510061,2001,3,regular,2001-09-08 19:45:00,False,True,86520,3917.0
80,212510062,2001,3,regular,2001-09-09 00:05:00,False,False,12863,
81,212510066,2001,3,regular,2001-09-08 19:30:00,False,False,47092,3772.0
82,212510068,2001,3,regular,2001-09-08 20:05:00,False,False,27697,3653.0
83,212510096,2001,3,regular,2001-09-08 13:30:00,False,False,61523,3683.0
84,212510097,2001,3,regular,2001-09-08 19:00:00,False,False,35214,3873.0
85,212510099,2001,3,regular,2001-09-08 20:00:00,False,False,87756,3958.0
86,212510120,2001,3,regular,2001-09-08 18:00:00,False,False,42105,3665.0
87,212510127,2001,3,regular,2001-09-08 13:00:00,False,False,73879,3936.0
88,212510135,2001,3,regular,2001-09-08 14:30:00,False,False,35089,
89,212510142,2001,3,regular,2001-09-08 19:30:00,False,False,51689,3838.0
90,212510154,2001,3,regular,2001-09-08 18:30:00,False,False,29127,
91,212510158,2001,3,regular,2001-09-08 20:00:00,False,False,78118,3834.0
92,212510166,2001,3,regular,2001-09-08 21:00:00,False,False,27238,3601.0
93,212510183,2001,3,regular,2001-09-08 12:00:00,False,False,35938,1964.0
94,212510189,2001,3,regular,2001-09-08 18:00:00,False,True,16183,3700.0
95,212510194,2001,3,regular,2001-09-08 12:10:00,False,False,102602,3861.0
96,212510197,2001,3,regular,2001-09-08 20:00:00,False,False,41205,3646.0
97,212510201,2001,3,regular,2001-09-08 19:30:00,False,False,74930,3835.0
98,212510218,2001,3,regular,2001-09-08 16:00:00,False,False,19751,
99,212510221,2001,3,regular,2001-09-08 13:30:00,False,False,39542,
100,212510228,2001,3,regular,2001-09-08 13:00:00,False,False,78000,3836.0
101,212510235,2001,3,regular,2001-09-08 20:00:00,False,False,24053,3805.0
102,212510238,2001,3,regular,2001-09-08 12:30:00,False,True,37318,3973.0
103,212510239,2001,3,regular,2001-09-08 19:00:00,False,False,28953,3724.0
104,212510242,2001,3,regular,2001-09-08 20:00:00,False,False,17745,3895.0
105,212510251,2001,3,regular,2001-09-08 12:00:00,False,False,83106,3910.0
106,212510259,2001,3,regular,2001-09-08 12:00:00,False,False,53662,3799.0
107,212510264,2001,3,regular,2001-09-08 15:30:00,False,True,74080,3765.0
108,212510275,2001,3,regular,2001-09-08 12:10:00,False,False,78506,347.0
109,212510276,2001,3,regular,2001-09-08 19:00:00,False,False,0,3775.0
110,212510277,2001,3,regular,2001-09-08 13:00:00,False,False,52995,3842.0
111,212510349,2001,3,regular,2001-09-08 13:00:00,False,True,27157,3841.0
112,212510356,2001,3,regular,2001-09-08 12:10:00,False,False,45674,3832.0
113,212512005,2001,3,regular,2001-09-08 14:00:00,False,False,28525,3713.0
114,212512294,2001,3,regular,2001-09-08 12:10:00,False,False,58291,3793.0
115,212512305,2001,3,regular,2001-09-08 12:30:00,False,False,43500,3833.0
116,212512309,2001,3,regular,2001-09-08 18:00:00,False,False,6872,3696.0
117,212512390,2001,3,regular,2001-09-08 16:00:00,False,True,39804,
118,212512393,2001,3,regular,2001-09-08 19:00:00,False,False,21723,3725.0
119,212512426,2001,3,regular,2001-09-08 12:00:00,False,False,30602,3852.0
120,212512483,2001,3,regular,2001-09-08 15:30:00,False,True,45712,3626.0
121,212512567,2001,3,regular,2001-09-08 19:00:00,False,False,24122,
122,212512638,2001,3,regular,2001-09-08 21:05:00,False,False,37741,3946.0
123,212512641,2001,3,regular,2001-09-08 20:00:00,False,False,48924,3784.0
124,212512655,2001,3,regular,2001-09-08 15:30:00,False,True,19027,3493.0
125,212630158,2001,5,regular,2001-09-20 20:30:00,False,False,77344,3834.0
126,212630344,2001,5,regular,2001-09-20 19:30:00,False,True,43579,3693.0
127,212650005,2001,5,regular,2001-09-22 17:00:00,False,True,25000,3803.0
128,212650012,2001,5,regular,2001-09-22 22:00:00,False,True,47031,3619.0
129,212650024,2001,5,regular,2001-09-22 22:00:00,False,True,39580,3940.0
130,212650026,2001,5,regular,2001-09-22 15:30:00,False,True,73723,1056.0
131,212650036,2001,5,regular,2001-09-22 19:00:00,False,True,29110,3761.0
132,212650038,2001,5,regular,2001-09-22 15:30:00,False,True,47495,3726.0
133,212650041,2001,5,regular,2001-09-22 13:00:00,False,False,16517,
134,212650068,2001,5,regular,2001-09-22 20:05:00,False,True,23517,3653.0
135,212650084,2001,5,regular,2001-09-22 17:00:00,False,True,26591,3830.0
136,212650087,2001,5,regular,2001-09-22 14:30:00,False,False,80795,3855.0
137,212650096,2001,5,regular,2001-09-22 12:30:00,False,True,66126,3683.0
138,212650130,2001,5,regular,2001-09-22 12:10:00,False,False,109837,3558.0
139,212650150,2001,5,regular,2001-09-22 18:00:00,False,True,18427,3982.0
140,212650151,2001,5,regular,2001-09-22 15:30:00,False,True,40179,3699.0
141,212650153,2001,5,regular,2001-09-22 12:00:00,False,True,53000,3787.0
142,212650154,2001,5,regular,2001-09-22 15:30:00,False,True,22372,
143,212650164,2001,5,regular,2001-09-22 12:00:00,False,True,27514,3754.0
144,212650183,2001,5,regular,2001-09-22 19:45:00,False,False,43403,1964.0
145,212650189,2001,5,regular,2001-09-22 18:00:00,False,False,11029,3700.0
146,212650193,2001,5,regular,2001-09-22 14:00:00,False,False,25036,3996.0
147,212650195,2001,5,regular,2001-09-22 13:00:00,False,False,24000,3876.0
148,212650202,2001,5,regular,2001-09-22 14:30:00,False,True,31087,
149,212650213,2001,5,regular,2001-09-22 12:10:00,False,True,107253,3632.0
150,212650228,2001,5,regular,2001-09-22 17:45:00,False,True,79000,3836.0
151,212650235,2001,5,regular,2001-09-22 20:00:00,False,False,26488,3805.0
152,212650238,2001,5,regular,2001-09-22 19:00:00,False,False,23107,3973.0
153,212650239,2001,5,regular,2001-09-22 19:00:00,False,False,38396,3724.0
154,212650245,2001,5,regular,2001-09-22 12:30:00,False,True,82601,3795.0
155,212650248,2001,5,regular,2001-09-22 21:00:00,False,False,31784,453.0
156,212650249,2001,5,regular,2001-09-22 20:05:00,False,False,20852,
157,212650264,2001,5,regular,2001-09-22 15:30:00,False,False,70145,3765.0
158,212650265,2001,5,regular,2001-09-22 17:00:00,False,True,21534,3820.0
159,212650277,2001,5,regular,2001-09-22 13:00:00,False,False,47458,3842.0
160,212650309,2001,5,regular,2001-09-22 18:00:00,False,False,14132,3666.0
161,212650328,2001,5,regular,2001-09-22 21:05:00,False,False,27235,3905.0
162,212650333,2001,5,regular,2001-09-22 15:30:00,False,True,83818,3657.0
163,212650356,2001,5,regular,2001-09-22 12:10:00,False,True,43232,3832.0
164,212652032,2001,5,regular,2001-09-22 19:00:00,False,False,12126,
165,212652050,2001,5,regular,2001-09-22 15:00:00,False,False,10787,3919.0
166,212652117,2001,5,regular,2001-09-22 13:00:00,False,True,27413,3786.0
167,212652199,2001,5,regular,2001-09-22 18:00:00,False,False,13901,3912.0
168,212652306,2001,5,regular,2001-09-22 14:10:00,False,False,49229,3636.0
169,212652426,2001,5,regular,2001-09-22 12:00:00,False,False,30064,3852.0
170,212652433,2001,5,regular,2001-09-22 19:00:00,False,True,9730,3817.0
171,212652440,2001,5,regular,2001-09-22 16:05:00,False,True,15876,3816.0
172,212652459,2001,5,regular,2001-09-22 19:35:00,False,False,12463,3764.0
173,212652483,2001,5,regular,2001-09-22 22:15:00,False,True,45765,3626.0
174,212652509,2001,5,regular,2001-09-22 12:10:00,False,False,63459,3907.0
175,212652567,2001,5,regular,2001-09-22 18:30:00,False,False,19522,
176,212652628,2001,5,regular,2001-09-22 19:00:00,False,False,30409,3616.0
177,212652653,2001,5,regular,2001-09-22 19:00:00,False,False,18154,3975.0
178,212652655,2001,5,regular,2001-09-22 15:30:00,False,False,17497,3493.0
179,212700221,2001,6,regular,2001-09-27 19:30:00,False,True,57224,
180,212720009,2001,6,regular,2001-09-29 22:00:00,False,False,45528,3947.0
181,212720012,2001,6,regular,2001-09-29 22:00:00,False,True,42729,3619.0
182,212720021,2001,6,regular,2001-09-29 23:05:00,False,True,22193,3932.0
183,212720025,2001,6,regular,2001-09-29 17:00:00,False,True,35172,3831.0
184,212720030,2001,6,regular,2001-09-29 18:30:00,False,True,53962,477.0
185,212720052,2001,6,regular,2001-09-29 19:00:00,False,True,79162,3697.0
186,212720057,2001,6,regular,2001-09-29 15:30:00,False,True,85579,
187,212720058,2001,6,regular,2001-09-29 19:00:00,False,False,25156,3886.0
188,212720059,2001,6,regular,2001-09-29 15:30:00,False,True,41924,721.0
189,212720061,2001,6,regular,2001-09-29 18:30:00,False,True,86520,3917.0
190,212720062,2001,6,regular,2001-09-30 00:05:00,False,True,35443,3610.0
191,212720066,2001,6,regular,2001-09-29 14:00:00,False,True,44189,3772.0
192,212720070,2001,6,regular,2001-09-29 22:00:00,False,False,20359,3791.0
193,212720077,2001,6,regular,2001-09-29 12:10:00,False,True,40103,3911.0
194,212720084,2001,6,regular,2001-09-29 12:10:00,False,True,48577,3830.0
195,212720096,2001,6,regular,2001-09-29 13:30:00,False,True,60814,3683.0
196,212720097,2001,6,regular,2001-09-29 14:00:00,False,True,39256,3873.0
197,212720103,2001,6,regular,2001-09-29 12:00:00,False,False,43042,3615.0
198,212720120,2001,6,regular,2001-09-29 12:00:00,False,False,40166,3665.0
199,212720130,2001,6,regular,2001-09-29 15:30:00,False,True,107085,3558.0
200,212720135,2001,6,regular,2001-09-29 12:10:00,False,True,40160,
201,212720142,2001,6,regular,2001-09-29 12:30:00,False,True,64204,3838.0
202,212720152,2001,6,regular,2001-09-29 12:00:00,False,True,51500,3670.0
203,212720164,2001,6,regular,2001-09-29 19:00:00,False,False,24415,3754.0
204,212720183,2001,6,regular,2001-09-29 13:30:00,False,False,36347,1964.0
205,212720197,2001,6,regular,2001-09-29 20:00:00,False,False,36110,3646.0
206,212720201,2001,6,regular,2001-09-29 12:00:00,False,True,75862,3835.0
207,212720204,2001,6,regular,2001-09-29 15:30:00,False,True,36521,3893.0
208,212720238,2001,6,regular,2001-09-29 19:00:00,False,True,39366,3973.0
209,212720245,2001,6,regular,2001-09-29 15:30:00,False,False,87206,3795.0
210,212720248,2001,6,regular,2001-09-29 20:00:00,False,True,19708,453.0
211,212720251,2001,6,regular,2001-09-29 19:00:00,False,True,83081,3910.0
212,212720254,2001,6,regular,2001-09-29 15:00:00,False,True,32100,
213,212720258,2001,6,regular,2001-09-29 13:00:00,False,True,54653,3923.0
214,212720259,2001,6,regular,2001-09-29 12:00:00,False,False,53662,3799.0
215,212720275,2001,6,regular,2001-09-29 14:05:00,False,False,75662,347.0
216,212720276,2001,6,regular,2001-09-29 19:00:00,False,True,32034,3775.0
217,212720278,2001,6,regular,2001-09-29 22:00:00,False,True,42881,3660.0
218,212720309,2001,6,regular,2001-09-29 20:00:00,False,True,12102,3666.0
219,212720328,2001,6,regular,2001-09-29 21:05:00,False,False,28243,3905.0
220,212722006,2001,6,regular,2001-09-29 18:00:00,False,True,19743,
221,212722050,2001,6,regular,2001-09-29 14:00:00,False,True,11519,3919.0
222,212722084,2001,6,regular,2001-09-29 19:00:00,False,True,10930,3965.0
223,212722199,2001,6,regular,2001-09-29 18:00:00,False,True,17310,3912.0
224,212722294,2001,6,regular,2001-09-29 12:10:00,False,True,69422,3793.0
225,212722433,2001,6,regular,2001-09-29 19:00:00,False,True,6625,3817.0
226,212722439,2001,6,regular,2001-09-29 19:00:00,False,True,32601,3914.0
227,212722572,2001,6,regular,2001-09-29 19:00:00,False,True,29782,3815.0
228,212722579,2001,6,regular,2001-09-29 12:30:00,False,True,84100,3994.0
229,212722633,2001,6,regular,2001-09-29 19:45:00,False,True,108472,3853.0
230,212722638,2001,6,regular,2001-09-29 21:05:00,False,True,30044,3946.0
231,212722649,2001,6,regular,2001-09-29 19:00:00,False,True,36502,3739.0
232,212722655,2001,6,regular,2001-09-29 15:30:00,False,False,41319,3493.0
233,212722751,2001,6,regular,2001-09-29 15:00:00,False,True,26617,3984.0
234,212770097,2001,7,regular,2001-10-04 19:30:00,False,True,39389,3873.0
235,212780252,2001,7,regular,2001-10-05 21:00:00,False,False,65396,3801.0
236,212790002,2001,7,regular,2001-10-06 19:00:00,False,True,86063,3785.0
237,212790008,2001,7,regular,2001-10-06 19:00:00,False,False,52683,3887.0
238,212790009,2001,7,regular,2001-10-06 22:00:00,False,False,38118,3947.0
239,212790012,2001,7,regular,2001-10-06 22:15:00,False,True,45258,3619.0
240,212790021,2001,7,regular,2001-10-06 23:00:00,False,False,20064,3932.0
241,212790041,2001,7,regular,2001-10-06 13:00:00,False,False,11193,
242,212790087,2001,7,regular,2001-10-06 14:30:00,False,False,80795,3855.0
243,212790099,2001,7,regular,2001-10-06 15:30:00,False,True,92010,3958.0
244,212790103,2001,7,regular,2001-10-06 15:30:00,False,True,38724,3615.0
245,212790120,2001,7,regular,2001-10-06 12:00:00,False,True,44197,3665.0
246,212790150,2001,7,regular,2001-10-06 13:00:00,False,True,10431,3982.0
247,212790153,2001,7,regular,2001-10-06 15:35:00,False,True,58500,3787.0
248,212790154,2001,7,regular,2001-10-06 18:30:00,False,True,27401,
249,212790158,2001,7,regular,2001-10-06 19:00:00,False,True,78002,3834.0
250,212790164,2001,7,regular,2001-10-06 12:00:00,False,True,17511,3754.0
251,212790189,2001,7,regular,2001-10-06 14:00:00,False,True,12539,3700.0
252,212790193,2001,7,regular,2001-10-06 14:00:00,False,True,20108,3996.0
253,212790194,2001,7,regular,2001-10-06 19:45:00,False,True,104042,3861.0
254,212790195,2001,7,regular,2001-10-06 18:00:00,False,True,21918,3876.0
255,212790197,2001,7,regular,2001-10-06 20:00:00,False,True,44050,3646.0
256,212790202,2001,7,regular,2001-10-06 15:00:00,False,False,17211,
257,212790213,2001,7,regular,2001-10-06 15:30:00,False,True,107879,3632.0
258,212790235,2001,7,regular,2001-10-06 20:00:00,False,True,28668,3805.0
259,212790242,2001,7,regular,2001-10-06 20:00:00,False,True,14630,3895.0
260,212790245,2001,7,regular,2001-10-06 14:00:00,False,True,82589,3795.0
261,212790251,2001,7,regular,2001-10-06 15:30:00,False,True,75587,
262,212790254,2001,7,regular,2001-10-06 20:00:00,False,False,30818,
263,212790264,2001,7,regular,2001-10-06 15:30:00,False,True,72946,3765.0
264,212790265,2001,7,regular,2001-10-06 17:00:00,False,True,35283,3820.0
265,212790275,2001,7,regular,2001-10-06 14:05:00,False,True,79264,347.0
266,212790277,2001,7,regular,2001-10-06 12:00:00,False,True,63271,3842.0
267,212790333,2001,7,regular,2001-10-06 15:00:00,False,False,77146,3803.0
268,212790349,2001,7,regular,2001-10-06 13:00:00,False,True,32845,3841.0
269,212790356,2001,7,regular,2001-10-06 12:10:00,False,True,53225,3832.0
270,212792032,2001,7,regular,2001-10-06 19:00:00,False,False,22368,
271,212792116,2001,7,regular,2001-10-06 18:00:00,False,False,30820,
272,212792132,2001,7,regular,2001-10-06 19:00:00,False,True,20091,3854.0
273,212792306,2001,7,regular,2001-10-06 12:30:00,False,True,51101,3636.0
274,212792348,2001,7,regular,2001-10-06 19:00:00,False,True,19236,3776.0
275,212792390,2001,7,regular,2001-10-06 12:00:00,False,False,36617,
276,212792393,2001,7,regular,2001-10-06 19:00:00,False,True,23106,3725.0
277,212792426,2001,7,regular,2001-10-06 12:00:00,False,False,36251,
278,212792433,2001,7,regular,2001-10-06 19:00:00,False,True,7087,3817.0
279,212792440,2001,7,regular,2001-10-06 16:05:00,False,False,24238,3816.0
280,212792459,2001,7,regular,2001-10-06 14:05:00,False,True,17367,3764.0
281,212792509,2001,7,regular,2001-10-06 12:10:00,False,True,58888,3907.0
282,212792567,2001,7,regular,2001-10-06 12:00:00,False,True,12082,
283,212792579,2001,7,regular,2001-10-06 13:00:00,False,True,80250,3994.0
284,212792633,2001,7,regular,2001-10-06 12:00:00,False,True,107592,3853.0
285,212792641,2001,7,regular,2001-10-06 20:00:00,False,True,45343,3784.0
286,212792711,2001,7,regular,2001-10-06 18:00:00,False,True,23894,3980.0
287,212792751,2001,7,regular,2001-10-06 15:00:00,False,True,16241,3984.0
288,212840059,2001,8,regular,2001-10-11 19:30:00,False,True,40574,721.0
289,212860002,2001,8,regular,2001-10-13 19:45:00,False,True,86063,3785.0
290,212860005,2001,8,regular,2001-10-13 17:00:00,False,True,14417,3803.0
291,212860008,2001,8,regular,2001-10-13 15:30:00,False,True,53514,3887.0
292,212860023,2001,8,regular,2001-10-13 17:00:00,False,True,8329,3935.0
293,212860024,2001,8,regular,2001-10-13 17:00:00,False,True,40950,3940.0
294,212860025,2001,8,regular,2001-10-13 15:30:00,False,True,34552,3831.0
295,212860026,2001,8,regular,2001-10-13 15:30:00,False,True,70377,1056.0
296,212860030,2001,8,regular,2001-10-13 18:30:00,False,True,43508,477.0
297,212860036,2001,8,regular,2001-10-13 22:00:00,False,False,31580,3761.0
298,212860038,2001,8,regular,2001-10-13 15:30:00,False,True,49521,3726.0
299,212860052,2001,8,regular,2001-10-13 12:00:00,False,False,82836,3697.0
300,212860058,2001,8,regular,2001-10-13 19:00:00,False,False,26802,3886.0
301,212860062,2001,8,regular,2001-10-14 00:05:00,False,True,34128,3610.0
302,212860068,2001,8,regular,2001-10-13 20:05:00,False,True,23123,3653.0
303,212860077,2001,8,regular,2001-10-13 12:00:00,False,True,31097,3911.0
304,212860084,2001,8,regular,2001-10-13 14:00:00,False,True,31116,3830.0
305,212860087,2001,8,regular,2001-10-13 14:30:00,False,False,80795,3855.0
306,212860096,2001,8,regular,2001-10-13 19:00:00,False,True,52471,3683.0
307,212860127,2001,8,regular,2001-10-13 12:10:00,False,True,73680,3936.0
308,212860130,2001,8,regular,2001-10-13 12:10:00,False,True,110450,3558.0
309,212860142,2001,8,regular,2001-10-13 14:00:00,False,True,50671,3838.0
310,212860145,2001,8,regular,2001-10-13 12:30:00,False,True,47110,3974.0
311,212860150,2001,8,regular,2001-10-13 13:00:00,False,True,10835,3982.0
312,212860152,2001,8,regular,2001-10-13 12:00:00,False,True,51500,3670.0
313,212860153,2001,8,regular,2001-10-13 13:30:00,False,True,53500,3787.0
314,212860166,2001,8,regular,2001-10-13 20:00:00,False,True,20323,3601.0
315,212860167,2001,8,regular,2001-10-13 15:00:00,False,True,29036,3971.0
316,212860193,2001,8,regular,2001-10-13 14:00:00,False,True,10561,3996.0
317,212860194,2001,8,regular,2001-10-13 15:30:00,False,True,103520,3861.0
318,212860197,2001,8,regular,2001-10-13 12:30:00,False,True,47390,3646.0
319,212860204,2001,8,regular,2001-10-13 22:15:00,False,True,36619,3893.0
320,212860218,2001,8,regular,2001-10-13 16:00:00,False,True,19861,
321,212860221,2001,8,regular,2001-10-13 12:00:00,False,True,52367,
322,212860238,2001,8,regular,2001-10-13 14:00:00,False,True,31847,3973.0
323,212860239,2001,8,regular,2001-10-13 14:00:00,False,True,38102,3724.0
324,212860248,2001,8,regular,2001-10-13 20:00:00,False,True,13513,453.0
325,212860249,2001,8,regular,2001-10-13 16:05:00,False,True,11621,
326,212860259,2001,8,regular,2001-10-13 18:30:00,False,True,53662,3799.0
327,212860344,2001,8,regular,2001-10-13 14:30:00,False,False,26000,3693.0
328,212860349,2001,8,regular,2001-10-13 12:45:00,False,True,33072,3841.0
329,212862005,2001,8,regular,2001-10-13 15:00:00,False,True,44258,3713.0
330,212862032,2001,8,regular,2001-10-13 15:00:00,False,True,9391,
331,212862084,2001,8,regular,2001-10-13 13:00:00,False,True,12438,3965.0
332,212862116,2001,8,regular,2001-10-13 18:00:00,False,False,17103,
333,212862117,2001,8,regular,2001-10-13 13:00:00,False,True,18010,3786.0
334,212862199,2001,8,regular,2001-10-13 18:00:00,False,True,11423,3912.0
335,212862305,2001,8,regular,2001-10-13 19:00:00,False,True,48700,3833.0
336,212862309,2001,8,regular,2001-10-13 14:00:00,False,True,2973,3696.0
337,212862426,2001,8,regular,2001-10-13 12:00:00,False,False,29106,3852.0
338,212862439,2001,8,regular,2001-10-13 19:00:00,False,True,22100,3914.0
339,212862440,2001,8,regular,2001-10-13 16:05:00,False,True,15481,3816.0
340,212862641,2001,8,regular,2001-10-13 20:00:00,False,True,46536,3784.0
341,212862655,2001,8,regular,2001-10-13 15:30:00,False,True,18778,3493.0
342,212862711,2001,8,regular,2001-10-13 13:00:00,False,True,21874,3980.0
343,212982390,2001,10,regular,2001-10-25 19:00:00,False,True,44411,
344,212990062,2001,10,regular,2001-10-26 22:05:00,False,True,37900,3610.0
345,213000008,2001,10,regular,2001-10-27 12:30:00,False,True,67213,3887.0
346,213000009,2001,10,regular,2001-10-27 22:15:00,False,True,50106,3947.0
347,213000012,2001,10,regular,2001-10-27 18:30:00,False,True,46399,3619.0
348,213000021,2001,10,regular,2001-10-27 21:05:00,False,True,30064,3932.0
349,213000023,2001,10,regular,2001-10-27 17:00:00,False,True,6873,3935.0
350,213000024,2001,10,regular,2001-10-27 15:30:00,False,True,64495,3940.0
351,213000036,2001,10,regular,2001-10-27 15:00:00,False,True,24119,3761.0
352,213000041,2001,10,regular,2001-10-27 13:30:00,False,False,16041,
353,213000052,2001,10,regular,2001-10-27 15:30:00,False,True,82565,3697.0
354,213000057,2001,10,regular,2001-10-27 15:30:00,False,True,84401,
355,213000058,2001,10,regular,2001-10-27 19:00:00,False,False,21056,3886.0
356,213000068,2001,10,regular,2001-10-27 20:05:00,False,True,24298,3653.0
357,213000099,2001,10,regular,2001-10-27 21:00:00,False,True,91941,3958.0
358,213000103,2001,10,regular,2001-10-27 19:45:00,False,False,44500,3615.0
359,213000135,2001,10,regular,2001-10-27 14:35:00,False,False,36981,
360,213000142,2001,10,regular,2001-10-27 14:00:00,False,True,51123,3838.0
361,213000150,2001,10,regular,2001-10-27 13:00:00,False,False,18332,3982.0
362,213000152,2001,10,regular,2001-10-27 13:30:00,False,True,51500,3670.0
