,id,game_id,team_id,home_away,points,winner,line_scores
85,2013,400868951,152,home,10,True,"[3, 0, 0, 7]"
86,2166,400868952,24,away,17,True,"[0, 0, 9, 8]"
87,2165,400868952,87,home,10,False,"[7, 3, 0, 0]"
88,2361,400868953,87,home,30,True,"[17, 3, 0, 10]"
89,2362,400868953,2390,away,27,False,"[0, 7, 10, 10]"
90,2456,400868954,87,away,27,False,"[10, 7, 7, 3]"
91,2455,400868954,2426,home,28,True,"[7, 7, 7, 7]"
92,2724,400868955,259,away,34,True,"[0, 14, 7, 13]"
93,2723,400868955,87,home,31,False,"[10, 14, 7, 0]"
94,2820,400868956,87,away,27,False,"[7, 0, 14, 6]"
95,2819,400868956,30,home,45,True,"[10, 14, 14, 7]"
96,1343,400868957,57,home,24,True,"[7, 3, 0, 14]"
97,1344,400868957,113,away,7,False,"[0, 7, 0, 0]"
98,1496,400868958,103,away,26,True,"[0, 13, 6, 7]"
99,1495,400868958,113,home,7,False,"[7, 0, 0, 0]"
100,1661,400868959,113,home,21,True,"[0, 14, 7, 0]"
101,1662,400868959,2229,away,13,False,"[3, 0, 10, 0]"
102,1787,400868960,113,home,35,False,"[7, 7, 7, 14]"
103,1788,400868960,344,away,47,True,"[3, 10, 28, 6]"
104,1908,400868961,2655,away,31,True,"[7, 3, 14, 7]"
105,1907,400868961,113,home,24,False,"[14, 0, 0, 10]"
106,1973,400868962,295,home,36,True,"[10, 9, 10, 7]"
107,1974,400868962,113,away,16,False,"[0, 9, 7, 0]"
108,2138,400868963,2348,away,56,True,"[7, 21, 14, 14]"
109,2137,400868963,113,home,28,False,"[7, 7, 7, 7]"
110,2224,400868964,113,away,28,False,"[0, 14, 0, 14]"
111,2223,400868964,2579,home,34,True,"[14, 13, 7, 0]"
112,2340,400868965,2681,away,10,False,"[0, 0, 3, 7]"
113,2339,400868965,113,home,34,True,"[14, 13, 7, 0]"
114,2488,400868966,113,away,31,False,"[14, 3, 7, 7]"
115,2487,400868966,2653,home,52,True,"[21, 7, 10, 14]"
116,2890,400868967,113,away,40,False,"[3, 10, 13, 14]"
117,2889,400868967,62,home,46,True,"[10, 14, 9, 13]"
118,1279,400868968,238,home,10,False,"[3, 7, 0, 0]"
119,1280,400868968,2579,away,13,True,"[0, 0, 3, 10]"
120,1318,400868969,30,away,6,False,"[3, 0, 3, 0]"
121,1317,400868969,333,home,52,True,"[0, 17, 21, 14]"
122,1375,400868970,8,home,21,True,"[7, 7, 0, 7]"
123,1376,400868970,2348,away,20,False,"[7, 7, 6, 0]"
124,1319,400868971,2,home,13,False,"[0, 3, 0, 10]"
125,1320,400868971,228,away,19,True,"[0, 10, 3, 6]"
126,1337,400868972,153,home,24,False,"[0, 10, 14, 0]"
127,1338,400868972,61,away,33,True,"[7, 7, 9, 10]"
128,1410,400868973,2572,away,44,True,"[7, 10, 21, 6]"
129,1409,400868973,96,home,35,False,"[21, 14, 0, 0]"
130,1324,400868974,99,away,14,False,"[0, 0, 14, 0]"
131,1323,400868974,275,home,16,True,"[0, 6, 7, 3]"
132,1355,400868975,344,home,20,False,"[7, 10, 3, 0]"
133,1356,400868975,6,away,21,True,"[0, 0, 7, 14]"
134,1357,400868976,277,home,26,True,"[10, 3, 10, 3]"
135,1358,400868976,142,away,11,False,"[0, 3, 0, 8]"
136,1264,400868977,2026,away,13,False,"[7, 6, 0, 0, 0]"
137,1263,400868977,2633,home,20,True,"[3, 0, 3, 7, 7]"
138,1333,400868978,245,home,31,True,"[0, 10, 14, 0, 7]"
139,1334,400868978,26,away,24,False,"[3, 6, 0, 15, 0]"
140,1434,400868979,145,away,34,False,"[7, 21, 0, 6]"
141,1433,400868979,52,home,45,True,"[3, 10, 23, 9]"
142,1440,400868980,98,away,10,False,"[3, 0, 0, 7]"
143,1439,400868980,333,home,38,True,"[10, 7, 7, 14]"
144,1462,400868981,8,away,41,True,"[3, 10, 7, 8, 7, 6]"
145,1461,400868981,2628,home,38,False,"[0, 0, 7, 21, 7, 3]"
146,1559,400868982,2,home,51,True,"[14, 24, 10, 3]"
147,1560,400868982,2032,away,14,False,"[7, 0, 7, 0]"
148,1521,400868983,57,home,45,True,"[14, 10, 14, 7]"
149,1522,400868983,96,away,7,False,"[0, 0, 0, 7]"
150,1454,400868984,2447,away,24,False,"[0, 7, 7, 10]"
151,1453,400868984,61,home,26,True,"[7, 3, 16, 0]"
152,1473,400868985,99,home,34,True,"[0, 27, 7, 0]"
153,1474,400868985,55,away,13,False,"[0, 10, 0, 3]"
154,1470,400868986,2747,away,13,False,"[0, 3, 0, 10]"
155,1469,400868986,145,home,38,True,"[10, 14, 7, 7]"
156,1557,400868987,344,home,27,True,"[7, 17, 0, 3]"
157,1558,400868987,2579,away,14,False,"[0, 0, 7, 7]"
158,1563,400868988,142,home,61,True,"[14, 19, 14, 14]"
159,1564,400868988,2199,away,21,False,"[0, 7, 14, 0]"
160,1466,400868989,259,away,24,False,"[14, 0, 3, 7]"
161,1465,400868989,2633,home,45,True,"[0, 24, 7, 14]"
162,1471,400868990,245,home,67,True,"[17, 21, 13, 16]"
163,1472,400868990,2504,away,0,False,"[0, 0, 0, 0]"
164,1527,400868991,238,home,47,True,"[5, 28, 0, 14]"
165,1528,400868991,2393,away,24,False,"[10, 7, 7, 0]"
166,1628,400868992,326,away,3,False,"[0, 0, 3, 0]"
167,1627,400868992,8,home,42,True,"[14, 21, 7, 0]"
168,1620,400868993,245,away,29,True,"[3, 13, 3, 10]"
169,1619,400868993,2,home,16,False,"[7, 3, 0, 6]"
170,1626,400868994,249,away,0,False,"[0, 0, 0, 0]"
171,1625,400868994,57,home,32,True,"[5, 14, 0, 13]"
172,1677,400868995,96,home,62,True,"[14, 21, 14, 13]"
