,id,game_id,team_id,home_away,points,winner,line_scores
120,5670,400547701,202,away,20,False,"[7, 7, 0, 6]"
121,5669,400547701,235,home,40,True,"[0, 20, 6, 14]"
122,5712,400547702,2116,away,29,False,"[7, 7, 7, 8]"
123,5711,400547702,41,home,37,True,"[0, 17, 14, 6]"
124,5697,400547703,218,home,20,True,"[14, 0, 6, 0]"
125,5698,400547703,151,away,10,False,"[0, 3, 0, 7]"
126,5742,400547704,248,away,27,True,"[7, 0, 7, 13]"
127,5741,400547704,58,home,3,False,"[0, 0, 3, 0]"
128,5836,400547705,41,away,21,False,"[0, 7, 0, 14]"
129,5835,400547705,349,home,35,True,"[7, 7, 7, 14]"
130,5838,400547706,2655,away,31,True,"[7, 7, 7, 10]"
131,5837,400547706,248,home,24,False,"[7, 10, 0, 7]"
132,5824,400547708,2567,away,28,False,"[13, 0, 0, 15]"
133,5823,400547708,202,home,38,True,"[14, 14, 7, 3]"
134,5886,400547709,202,away,7,False,"[0, 7, 0, 0]"
135,5885,400547709,2116,home,31,True,"[3, 14, 14, 0]"
136,5880,400547710,151,away,46,False,"[6, 14, 7, 19]"
137,5879,400547710,2132,home,54,True,"[14, 17, 7, 16]"
138,5941,400547711,2655,home,7,False,"[0, 0, 0, 7]"
139,5942,400547711,235,away,38,True,"[7, 3, 21, 7]"
140,5965,400547712,2567,home,13,False,"[0, 13, 0, 0]"
141,5966,400547712,58,away,14,True,"[0, 0, 0, 14]"
142,5917,400547713,213,home,30,True,"[3, 3, 14, 10]"
143,5918,400547713,218,away,13,False,"[3, 0, 10, 0]"
144,6040,400547714,2567,away,7,False,"[0, 7, 0, 0]"
145,6039,400547714,2116,home,53,True,"[27, 10, 6, 10]"
146,6079,400547715,41,home,0,False,"[0, 0, 0, 0]"
147,6080,400547715,2132,away,41,True,"[7, 20, 14, 0]"
148,6061,400547716,151,home,34,True,"[10, 7, 3, 14]"
149,6062,400547716,2655,away,6,False,"[0, 3, 0, 3]"
150,6041,400547717,248,home,38,True,"[14, 0, 14, 10]"
151,6042,400547717,202,away,28,False,"[0, 7, 14, 7]"
152,6069,400547718,235,home,31,True,"[14, 7, 7, 3]"
153,6070,400547718,58,away,20,False,"[3, 10, 0, 7]"
154,6108,400547719,2116,away,16,True,"[0, 14, 2, 0]"
155,6107,400547719,58,home,0,False,"[0, 0, 0, 0]"
156,6125,400547720,202,home,32,False,"[14, 0, 11, 7]"
157,6126,400547720,151,away,49,True,"[14, 7, 14, 14]"
158,6109,400547721,2567,home,9,False,"[0, 9, 0, 0]"
159,6110,400547721,248,away,35,True,"[7, 0, 21, 7]"
160,6155,400547722,218,home,6,False,"[3, 0, 3, 0]"
161,6156,400547722,2132,away,14,True,"[0, 14, 0, 0]"
162,6191,400547723,235,home,41,True,"[6, 7, 21, 7]"
163,6192,400547723,41,away,10,False,"[0, 3, 0, 7]"
164,6211,400547724,151,home,30,False,"[6, 3, 0, 21]"
165,6212,400547724,2116,away,32,True,"[6, 17, 3, 6]"
166,6233,400547725,2132,home,38,True,"[7, 14, 14, 3]"
167,6234,400547725,248,away,31,False,"[7, 3, 7, 14]"
168,6235,400547726,41,home,20,False,"[6, 14, 0, 0]"
169,6236,400547726,2567,away,27,True,"[6, 0, 14, 7]"
170,6237,400547727,2655,home,3,False,"[3, 0, 0, 0]"
171,6238,400547727,218,away,10,True,"[0, 3, 0, 7]"
172,4691,400547728,113,home,7,False,"[0, 0, 7, 0]"
173,4692,400547728,103,away,30,True,"[0, 6, 14, 10]"
174,4754,400547729,221,away,30,True,"[3, 17, 7, 3]"
175,4753,400547729,103,home,20,False,"[7, 0, 7, 6]"
176,4917,400547730,103,home,37,True,"[0, 20, 7, 10]"
177,4918,400547730,30,away,31,False,"[10, 7, 0, 14]"
178,5059,400547731,103,home,40,True,"[10, 9, 14, 7]"
179,5060,400547731,311,away,10,False,"[7, 3, 0, 0]"
180,5182,400547732,36,away,24,True,"[0, 7, 7, 10]"
181,5181,400547732,103,home,21,False,"[0, 14, 7, 0]"
182,5424,400547733,103,away,30,True,"[14, 7, 3, 6]"
183,5423,400547733,152,home,14,False,"[14, 0, 0, 0]"
184,5495,400547734,103,home,13,False,"[0, 7, 0, 6]"
185,5496,400547734,228,away,17,True,"[0, 10, 0, 7]"
186,5644,400547735,103,away,23,True,"[10, 7, 0, 6]"
187,5643,400547735,154,home,17,False,"[0, 0, 3, 14]"
188,5717,400547736,259,home,31,False,"[7, 3, 0, 21]"
189,5718,400547736,103,away,33,True,"[0, 14, 9, 10]"
190,5863,400547737,103,home,19,False,"[7, 6, 6, 0]"
191,5864,400547737,97,away,38,True,"[3, 14, 7, 14]"
192,5994,400547738,103,away,17,False,"[3, 7, 7, 0]"
193,5993,400547738,52,home,20,True,"[7, 10, 0, 3]"
194,6171,400547739,103,home,28,True,"[7, 7, 7, 7]"
195,6172,400547739,183,away,7,False,"[7, 0, 0, 0]"
196,4644,400547740,228,away,21,False,"[7, 14, 0, 0]"
197,4643,400547740,61,home,45,True,"[14, 7, 3, 21]"
198,4795,400547741,228,home,73,True,"[10, 24, 24, 15]"
199,4796,400547741,2569,away,7,False,"[0, 0, 0, 7]"
200,5019,400547742,52,home,23,True,"[3, 0, 7, 7, 6]"
201,5020,400547742,228,away,17,False,"[0, 10, 0, 7, 0]"
202,5217,400547743,228,home,50,True,"[10, 12, 14, 14]"
203,5218,400547743,153,away,35,False,"[0, 7, 14, 14]"
204,5302,400547744,152,away,0,False,"[0, 0, 0, 0]"
205,5301,400547744,228,home,41,True,"[21, 10, 10, 0]"
206,5425,400547745,228,home,23,True,"[7, 7, 6, 3]"
207,5426,400547745,97,away,17,False,"[3, 7, 7, 0]"
208,5604,400547746,183,away,6,False,"[3, 3, 0, 0]"
209,5603,400547746,228,home,16,True,"[0, 3, 6, 7]"
210,5780,400547747,228,away,34,True,"[0, 17, 3, 14]"
211,5779,400547747,154,home,20,False,"[7, 10, 0, 3]"
212,5909,400547748,59,home,28,True,"[6, 3, 16, 3]"
213,5910,400547748,228,away,6,False,"[3, 0, 3, 0]"
214,6022,400547749,2247,away,0,False,"[0, 0, 0, 0]"
215,6021,400547749,228,home,28,True,"[14, 14, 0, 0]"
216,6147,400547750,228,home,35,True,"[7, 14, 7, 7]"
217,6148,400547750,2579,away,17,False,"[7, 3, 0, 7]"
218,4710,400547751,2210,away,13,False,"[3, 3, 0, 7]"
219,4709,400547751,150,home,52,True,"[7, 21, 10, 14]"
220,4871,400547752,2653,home,17,False,"[7, 7, 3, 0]"
221,4872,400547752,150,away,34,True,"[3, 21, 7, 3]"
222,4964,400547753,2305,away,3,False,"[3, 0, 0, 0]"
223,4963,400547753,150,home,41,True,"[17, 3, 14, 7]"
224,5227,400547754,2390,home,22,True,"[9, 0, 7, 6]"
225,5228,400547754,150,away,10,False,"[0, 7, 3, 0]"
226,5386,400547755,150,away,31,True,"[7, 7, 10, 7]"
227,5385,400547755,59,home,25,False,"[3, 9, 0, 13]"
228,5516,400547756,258,away,13,False,"[0, 10, 3, 0]"
229,5515,400547756,150,home,20,True,"[7, 3, 3, 7]"
230,5699,400547757,221,home,48,False,"[7, 21, 0, 10, 7, 3]"
231,5700,400547757,150,away,51,True,"[14, 14, 3, 7, 7, 6]"
232,5811,400547758,183,home,10,False,"[3, 0, 7, 0]"
233,5812,400547758,150,away,27,True,"[3, 7, 0, 17]"
234,5912,400547759,259,away,17,True,"[0, 7, 3, 7]"
235,5911,400547759,150,home,16,False,"[10, 0, 6, 0]"
236,5980,400547760,153,away,45,True,"[21, 7, 10, 7]"
237,5979,400547760,150,home,20,False,"[7, 0, 7, 6]"
238,6201,400547761,150,home,41,True,"[21, 6, 7, 7]"
239,6202,400547761,154,away,21,False,"[7, 7, 7, 0]"
240,4628,400547762,52,away,37,True,"[10, 7, 10, 10]"
241,4627,400547762,197,home,31,False,"[0, 10, 7, 14]"
242,4757,400547763,52,home,37,True,"[14, 14, 6, 3]"
243,4758,400547763,2643,away,12,False,"[0, 0, 0, 12]"
244,5139,400547764,152,home,41,False,"[24, 0, 14, 3]"
245,5140,400547764,52,away,56,True,"[7, 14, 21, 14]"
246,5249,400547765,52,home,43,True,"[0, 13, 17, 13]"
247,5250,400547765,154,away,3,False,"[3, 0, 0, 0]"
248,5359,400547766,183,home,20,False,"[0, 6, 7, 7]"
249,5360,400547766,52,away,38,True,"[10, 14, 7, 7]"
250,5469,400547767,52,home,31,True,"[7, 3, 14, 7]"
251,5470,400547767,87,away,27,False,"[7, 10, 7, 3]"
252,5664,400547768,52,away,42,True,"[0, 7, 14, 21]"
253,5663,400547768,97,home,31,False,"[0, 21, 3, 7]"
254,5787,400547769,52,home,34,True,"[7, 21, 6, 0]"
255,5788,400547769,258,away,20,False,"[13, 0, 7, 0]"
256,5889,400547770,2390,home,26,False,"[13, 10, 0, 3]"
257,5890,400547770,52,away,30,True,"[0, 10, 7, 13]"
258,6131,400547771,52,home,24,True,"[7, 14, 0, 3]"
259,6132,400547771,57,away,19,False,"[9, 7, 3, 0]"
260,4682,400547772,2747,away,19,False,"[3, 6, 3, 7]"
261,4681,400547772,59,home,38,True,"[7, 3, 14, 14]"
262,4946,400547773,290,away,38,False,"[7, 3, 20, 8]"
263,4945,400547773,59,home,42,True,"[14, 21, 0, 7]"
264,5046,400547774,59,away,27,True,"[3, 7, 0, 17]"
265,5045,400547774,259,home,24,False,"[3, 13, 0, 8]"
266,5554,400547775,59,away,43,False,"[7, 10, 7, 19]"
267,5553,400547775,153,home,48,True,"[7, 14, 14, 13]"
268,5638,400547776,59,away,56,True,"[28, 0, 7, 21]"
269,5637,400547776,221,home,28,False,"[0, 14, 7, 7]"
270,5730,400547777,258,away,10,False,"[7, 3, 0, 0]"
271,5729,400547777,59,home,35,True,"[14, 7, 7, 7]"
272,5815,400547778,152,home,23,False,"[13, 3, 0, 7]"
273,5816,400547778,59,away,56,True,"[14, 21, 14, 7]"
274,6140,400547779,59,away,30,True,"[0, 7, 7, 10, 6]"
275,6139,400547779,61,home,24,False,"[7, 0, 7, 10, 0]"
276,4799,400547780,97,home,66,True,"[21, 24, 14, 7]"
277,4800,400547780,93,away,21,False,"[7, 0, 7, 7]"
278,4935,400547781,258,home,23,True,"[7, 3, 10, 3]"
279,4936,400547781,97,away,21,False,"[7, 0, 0, 14]"
280,5075,400547782,2229,home,3,False,"[0, 3, 0, 0]"
281,5076,400547782,97,away,34,True,"[7, 21, 6, 0]"
282,5245,400547783,183,home,6,False,"[3, 0, 3, 0]"
283,5246,400547783,97,away,28,True,"[7, 5, 7, 9]"
284,6026,400547784,97,away,31,True,"[14, 3, 7, 7]"
285,6025,400547784,87,home,28,False,"[3, 3, 14, 8]"
286,6149,400547785,97,home,44,True,"[0, 21, 7, 16]"
287,6150,400547785,96,away,40,False,"[6, 14, 3, 17]"
288,4749,400547786,97,home,31,True,"[7, 7, 7, 10]"
289,4750,400547786,2390,away,13,False,"[0, 10, 3, 0]"
290,4869,400547787,2390,home,41,True,"[14, 14, 3, 10]"
291,4870,400547787,50,away,7,False,"[0, 7, 0, 0]"
292,4968,400547788,2032,away,20,False,"[7, 7, 0, 6]"
293,4967,400547788,2390,home,41,True,"[20, 7, 14, 0]"
294,5044,400547789,2390,away,31,False,"[7, 7, 7, 10]"
295,5043,400547789,158,home,41,True,"[7, 10, 14, 10]"
296,5337,400547790,59,home,28,True,"[7, 7, 7, 7]"
297,5338,400547790,2390,away,17,False,"[14, 0, 3, 0]"
298,5569,400547791,259,home,6,False,"[0, 0, 0, 6]"
299,5570,400547791,2390,away,30,True,"[3, 21, 0, 6]"
300,5715,400547792,2390,home,47,True,"[7, 23, 14, 3]"
301,5716,400547792,153,away,20,False,"[0, 6, 7, 7]"
302,6075,400547793,258,home,30,True,"[0, 13, 7, 10]"
303,6076,400547793,2390,away,13,False,"[7, 0, 0, 6]"
304,6204,400547794,221,away,35,True,"[14, 7, 7, 7]"
305,6203,400547794,2390,home,23,False,"[3, 10, 10, 0]"
306,4656,400547795,2335,away,29,False,"[7, 8, 7, 7]"
307,4655,400547795,153,home,56,True,"[14, 7, 28, 7]"
308,4794,400547796,21,away,27,False,"[0, 14, 7, 6]"
309,4793,400547796,153,home,31,True,"[0, 7, 7, 17]"
310,5291,400547797,153,home,17,False,"[3, 0, 0, 14]"
311,5292,400547797,259,away,34,True,"[14, 10, 0, 10]"
312,5367,400547798,87,home,50,True,"[7, 21, 7, 15]"
313,5368,400547798,153,away,43,False,"[14, 12, 10, 7]"
314,5622,400547799,153,away,28,True,"[14, 7, 0, 7]"
315,5621,400547799,258,home,27,False,"[14, 10, 3, 0]"
316,5926,400547800,221,away,35,False,"[14, 7, 7, 7]"
317,5925,400547800,153,home,40,True,"[0, 13, 13, 14]"
318,6170,400547801,152,away,35,True,"[7, 14, 7, 7]"
319,6169,400547801,153,home,7,False,"[0, 0, 0, 7]"
320,4683,400547802,152,home,24,True,"[3, 0, 7, 14]"
321,4684,400547802,290,away,23,False,"[7, 10, 3, 3]"
322,4859,400547803,152,home,46,True,"[10, 8, 14, 14]"
323,4860,400547803,295,away,34,False,"[14, 7, 7, 6]"
324,5092,400547804,2506,away,0,False,"[0, 0, 0, 0]"
325,5091,400547804,152,home,42,True,"[7, 14, 14, 7]"
326,5536,400547805,152,away,18,False,"[6, 0, 3, 9]"
327,5535,400547805,97,home,30,True,"[7, 10, 3, 10]"
328,5727,400547806,183,home,17,False,"[0, 7, 7, 3]"
329,5728,400547806,152,away,24,True,"[3, 6, 8, 7]"
330,5936,400547807,154,away,13,False,"[3, 0, 3, 7]"
331,5935,400547807,152,home,42,True,"[7, 14, 21, 0]"
332,4664,400547808,48,away,0,False,"[0, 0, 0, 0]"
333,4663,400547808,221,home,62,True,"[21, 21, 13, 7]"
334,4947,400547809,2229,home,25,False,"[16, 0, 0, 9]"
335,4948,400547809,221,away,42,True,"[0, 14, 12, 16]"
336,5048,400547810,2294,away,24,True,"[7, 0, 10, 7]"
337,5047,400547810,221,home,20,False,"[7, 10, 3, 0]"
338,5188,400547811,2006,away,21,True,"[0, 7, 7, 7]"
339,5187,400547811,221,home,10,False,"[0, 7, 3, 0]"
340,5339,400547812,258,home,24,True,"[3, 21, 0, 0]"
341,5340,400547812,221,away,19,False,"[3, 0, 10, 6]"
342,5464,400547813,259,away,16,False,"[0, 6, 3, 7]"
343,5463,400547813,221,home,21,True,"[7, 7, 0, 7]"
344,6064,400547814,183,away,7,False,"[0, 0, 7, 0]"
345,6063,400547814,221,home,30,True,"[7, 10, 3, 10]"
346,4617,400547815,183,home,27,True,"[7, 3, 7, 0, 3, 7]"
347,4618,400547815,222,away,26,False,"[0, 7, 7, 3, 3, 6]"
348,4949,400547816,2117,home,3,False,"[3, 0, 0, 0]"
349,4950,400547816,183,away,40,True,"[0, 17, 16, 7]"
350,5055,400547817,183,home,20,False,"[6, 7, 0, 7]"
351,5056,400547817,120,away,34,True,"[14, 17, 0, 3]"
352,5148,400547818,87,away,31,True,"[0, 14, 7, 10]"
353,5147,400547818,183,home,15,False,"[0, 3, 0, 12]"
354,5504,400547819,183,away,30,True,"[3, 14, 13, 0]"
355,5503,400547819,154,home,7,False,"[7, 0, 0, 0]"
356,4639,400547820,258,home,20,False,"[0, 10, 7, 3]"
357,4640,400547820,26,away,28,True,"[0, 21, 7, 0]"
358,4850,400547821,257,away,13,False,"[3, 0, 10, 0]"
359,4849,400547821,258,home,45,True,"[7, 7, 17, 14]"
360,5042,400547822,258,away,33,False,"[7, 9, 0, 17]"
361,5041,400547822,252,home,41,True,"[3, 10, 14, 14]"
362,5199,400547823,258,home,45,True,"[7, 7, 17, 14]"
363,5200,400547823,2309,away,13,False,"[10, 0, 0, 3]"
364,6124,400547824,258,away,20,False,"[3, 10, 0, 7]"
365,6123,400547824,259,home,24,True,"[3, 7, 7, 7]"
366,4707,400547825,259,home,34,True,"[7, 10, 10, 7]"
367,4708,400547825,2729,away,9,False,"[3, 3, 3, 0]"
368,4767,400547826,194,home,21,False,"[7, 0, 7, 7]"
369,4768,400547826,259,away,35,True,"[14, 7, 0, 14]"
370,5184,400547827,2711,away,17,False,"[7, 3, 0, 7]"
371,5183,400547827,259,home,35,True,"[18, 0, 14, 3]"
372,6045,400547828,154,home,6,True,"[0, 0, 0, 0, 3, 3]"
373,6046,400547828,259,away,3,False,"[0, 0, 0, 0, 3, 0]"
374,4592,400547829,154,away,10,False,"[7, 3, 0, 0]"
375,4591,400547829,2433,home,17,True,"[0, 0, 10, 7]"
376,4866,400547830,2241,away,7,False,"[0, 0, 0, 7]"
377,4865,400547830,154,home,23,True,"[3, 6, 7, 7]"
378,4991,400547831,328,home,36,True,"[7, 22, 7, 0]"
379,4992,400547831,154,away,24,False,"[7, 0, 17, 0]"
380,5073,400547832,154,home,24,True,"[7, 7, 0, 10]"
381,5074,400547832,349,away,21,False,"[7, 14, 0, 0]"
382,5204,400547833,154,away,10,False,"[3, 0, 7, 0]"
383,5203,400547833,97,home,20,True,"[0, 7, 0, 13]"
384,4633,400547834,201,home,48,True,"[21, 10, 10, 7]"
385,4634,400547834,2348,away,16,False,"[0, 3, 0, 13]"
386,4629,400547835,333,home,33,True,"[3, 17, 10, 3]"
387,4630,400547835,277,away,23,False,"[3, 14, 3, 3]"
388,4741,400547836,251,home,38,True,"[7, 14, 7, 10]"
389,4742,400547836,249,away,7,False,"[0, 0, 0, 7]"
390,4727,400547837,2628,home,48,True,"[14, 10, 10, 14]"
391,4728,400547837,2535,away,14,False,"[0, 7, 0, 7]"
392,4729,400547838,2641,home,42,True,"[7, 14, 7, 14]"
393,4730,400547838,2110,away,35,False,"[3, 13, 5, 14]"
394,4651,400547839,2306,home,55,True,"[7, 21, 14, 13]"
395,4652,400547839,2617,away,16,False,"[0, 10, 6, 0]"
396,4668,400547840,2449,away,34,True,"[0, 17, 10, 7]"
397,4667,400547840,66,home,14,False,"[7, 7, 0, 0]"
398,4883,400547841,277,home,54,True,"[10, 21, 9, 14]"
399,4884,400547841,119,away,0,False,"[0, 0, 0, 0]"
400,4771,400547842,239,home,70,True,"[28, 21, 7, 14]"
401,4772,400547842,2466,away,6,False,"[0, 3, 3, 0]"
402,4789,400547843,66,home,28,False,"[7, 21, 0, 0]"
403,4790,400547843,2306,away,32,True,"[13, 7, 0, 12]"
404,4847,400547844,197,home,40,True,"[10, 17, 10, 3]"
405,4848,400547844,2623,away,23,False,"[6, 0, 7, 10]"
406,4897,400547845,2638,home,26,False,"[6, 7, 6, 7]"
407,4898,400547845,2641,away,30,True,"[0, 16, 7, 7]"
408,4882,400547846,252,away,41,True,"[3, 3, 28, 7]"
409,4881,400547846,251,home,7,False,"[0, 0, 7, 0]"
410,4868,400547847,2546,away,28,False,"[0, 0, 7, 21]"
411,4867,400547847,2305,home,34,True,"[24, 0, 10, 0]"
412,4923,400547848,251,home,17,False,"[0, 10, 0, 7]"
413,4924,400547848,26,away,20,True,"[3, 0, 7, 10]"
414,4951,400547849,120,home,37,False,"[0, 20, 7, 10]"
415,4952,400547849,277,away,40,True,"[14, 14, 9, 3]"
416,4912,400547850,2633,away,10,False,"[0, 7, 3, 0]"
417,4911,400547850,201,home,34,True,"[13, 7, 7, 7]"
418,4971,400547851,2641,home,28,False,"[7, 14, 7, 0]"
419,4972,400547851,8,away,49,True,"[14, 14, 7, 14]"
420,4973,400547852,2294,home,17,False,"[7, 7, 0, 3]"
421,4974,400547852,66,away,20,True,"[0, 3, 7, 10]"
422,4990,400547853,2636,away,13,False,"[3, 0, 7, 3]"
423,4989,400547853,197,home,43,True,"[14, 10, 3, 16]"
424,4978,400547855,135,away,7,False,"[0, 0, 0, 7]"
425,4977,400547855,2628,home,30,True,"[10, 14, 6, 0]"
426,5015,400547856,2306,home,14,False,"[0, 7, 0, 7]"
427,5016,400547856,2,away,20,True,"[3, 7, 0, 10]"
428,5077,400547857,2305,home,24,True,"[7, 0, 3, 14]"
